 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.1000D+01" F=FEPOINT, I=    9 J=    4
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.5156985871E+02   0.5156985871E+02  -0.1271585557E+02  -0.8392705039E-14
   0.2900000000E+01   0.0000000000E+00   0.1000000000E+00   0.0000000000E+00   0.8000000000E+00   0.0000000000E+00   0.5156985871E+02   0.5156985871E+02  -0.1271585557E+02  -0.4903007619E-14
   0.2900000000E+01   0.1228571429E+01   0.1000000000E+00  -0.8571428571E-01   0.8000000000E+00  -0.6857142857E+00   0.5156985871E+02   0.5156985871E+02  -0.1271585557E+02   0.1248075471E-13
   0.0000000000E+00   0.1228571429E+01   0.0000000000E+00  -0.8571428571E-01   0.0000000000E+00  -0.6857142857E+00   0.5156985871E+02   0.5156985871E+02  -0.1271585557E+02  -0.9468179696E-14
   0.1450000000E+01   0.0000000000E+00   0.5000000000E-01   0.0000000000E+00   0.4000000000E+00   0.0000000000E+00   0.5156985871E+02   0.5156985871E+02  -0.1271585557E+02  -0.9596572479E-15
   0.2900000000E+01   0.6142857143E+00   0.1000000000E+00  -0.4285714286E-01   0.8000000000E+00  -0.3428571429E+00   0.5156985871E+02   0.5156985871E+02  -0.1271585557E+02  -0.4534563563E-14
   0.1450000000E+01   0.1228571429E+01   0.5000000000E-01  -0.8571428571E-01   0.4000000000E+00  -0.6857142857E+00   0.5156985871E+02   0.5156985871E+02  -0.1271585557E+02  -0.1060681334E-13
   0.0000000000E+00   0.6142857143E+00   0.0000000000E+00  -0.4285714286E-01   0.0000000000E+00  -0.3428571429E+00   0.5156985871E+02   0.5156985871E+02  -0.1271585557E+02   0.7868922836E-14
   0.1450000000E+01   0.6142857143E+00   0.5000000000E-01  -0.4285714286E-01   0.4000000000E+00  -0.3428571429E+00   0.5156985871E+02   0.5156985871E+02  -0.1271585557E+02   0.7868922836E-14
           1           5           9           8
           5           2           6           9
           9           6           3           7
           8           9           7           4
 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.1000D+02" F=FEPOINT, I=    9 J=    4
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.5729984301E+02   0.5729984301E+02  -0.1412872841E+02   0.2416916923E-15
   0.3000000000E+01   0.0000000000E+00   0.1000000000E+00   0.0000000000E+00   0.9000000000E+00   0.0000000000E+00   0.5729984301E+02   0.5729984301E+02  -0.1412872841E+02  -0.1381946400E-13
   0.3000000000E+01   0.1142857143E+01   0.1000000000E+00  -0.8571428571E-01   0.9000000000E+00  -0.7714285714E+00   0.5729984301E+02   0.5729984301E+02  -0.1412872841E+02  -0.1543493695E-13
   0.0000000000E+00   0.1142857143E+01   0.0000000000E+00  -0.8571428571E-01   0.0000000000E+00  -0.7714285714E+00   0.5729984301E+02   0.5729984301E+02  -0.1412872841E+02  -0.2372502605E-13
   0.1500000000E+01   0.0000000000E+00   0.5000000000E-01   0.0000000000E+00   0.4500000000E+00   0.0000000000E+00   0.5729984301E+02   0.5729984301E+02  -0.1412872841E+02  -0.4173736251E-15
   0.3000000000E+01   0.5714285714E+00   0.1000000000E+00  -0.4285714286E-01   0.9000000000E+00  -0.3857142857E+00   0.5729984301E+02   0.5729984301E+02  -0.1412872841E+02  -0.1906739003E-14
   0.1500000000E+01   0.1142857143E+01   0.5000000000E-01  -0.8571428571E-01   0.4500000000E+00  -0.7714285714E+00   0.5729984301E+02   0.5729984301E+02  -0.1412872841E+02  -0.1213177745E-13
   0.0000000000E+00   0.5714285714E+00   0.0000000000E+00  -0.4285714286E-01   0.0000000000E+00  -0.3857142857E+00   0.5729984301E+02   0.5729984301E+02  -0.1412872841E+02  -0.1086481251E-13
   0.1500000000E+01   0.5714285714E+00   0.5000000000E-01  -0.4285714286E-01   0.4500000000E+00  -0.3857142857E+00   0.5729984301E+02   0.5729984301E+02  -0.1412872841E+02  -0.1086481251E-13
           1           5           9           8
           5           2           6           9
           9           6           3           7
           8           9           7           4
